File,Status,Segment,Method,Species,Confidence,Start,End
rec_d3_07_17_22.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_17_22.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1050,0.00,3.00
rec_d3_07_17_26.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_17_26.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3734,0.00,3.00
rec_d3_07_17_26.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2633,0.00,3.00
rec_d3_07_17_35.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_17_35.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_17_35.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2744,0.00,3.00
rec_d3_07_17_43.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_17_43.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.6032,0.00,3.00
rec_d3_07_17_43.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1334,0.00,3.00
rec_d3_07_17_46.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_17_46.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.6006,0.00,3.00
rec_d3_07_17_46.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1517,0.00,3.00
rec_d3_07_17_48.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_17_48.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.5217,0.00,3.00
rec_d3_07_17_48.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2140,0.00,3.00
rec_d3_07_17_52.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_17_52.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3240,0.00,3.00
rec_d3_07_17_52.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0637,0.00,3.00
rec_d3_07_17_55.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_17_55.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.6650,0.00,3.00
rec_d3_07_17_55.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2593,0.00,3.00
rec_d3_07_17_58.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_17_58.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4510,0.00,3.00
rec_d3_07_17_58.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9931,0.00,3.00
rec_d3_07_18_01.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_01.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_18_01.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4766,0.00,3.00
rec_d3_07_18_04.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_04.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.8900,0.00,3.00
rec_d3_07_18_04.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4886,0.00,3.00
rec_d3_07_18_09.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_09.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.5326,0.00,3.00
rec_d3_07_18_09.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1427,0.00,3.00
rec_d3_07_18_12.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.9548,0.00,3.00
rec_d3_07_18_12.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_18_12.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_19.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_19.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9996,0.00,3.00
rec_d3_07_18_19.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3188,0.00,3.00
rec_d3_07_18_26.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_26.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4255,0.00,3.00
rec_d3_07_18_26.250000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.1760,0.00,3.00
rec_d3_07_18_29.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_29.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3583,0.00,3.00
rec_d3_07_18_29.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.2245,0.00,3.00
rec_d3_07_18_32.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_32.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9412,0.00,3.00
rec_d3_07_18_32.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.6170,0.00,3.00
rec_d3_07_18_41.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_18_41.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4228,0.00,3.00
rec_d3_07_18_41.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3178,0.00,3.00
rec_d3_07_18_44.250000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.9992,0.00,3.00
rec_d3_07_18_44.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.5222,0.00,3.00
rec_d3_07_18_44.250000.wav,success,0,Ensemble Voting,Streptopelia decaocto_Eurasian Collared Dove,0.0920,0.00,3.00
rec_d3_07_18_50.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.9997,0.00,3.00
rec_d3_07_18_50.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9937,0.00,3.00
rec_d3_07_18_52.750000.wav,success,0,Ensemble Voting,Common Wood Pigeon,0.6443,0.00,3.00
rec_d3_07_18_52.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.8090,0.00,3.00
rec_d3_07_18_52.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1846,0.00,3.00
rec_d3_07_19_02.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_02.750000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.4250,0.00,3.00
rec_d3_07_19_02.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1533,0.00,3.00
rec_d3_07_19_05.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_05.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9746,0.00,3.00
rec_d3_07_19_05.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3541,0.00,3.00
rec_d3_07_19_08.250000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.6398,0.00,3.00
rec_d3_07_19_08.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9948,0.00,3.00
rec_d3_07_19_08.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.0934,0.00,3.00
rec_d3_07_19_11.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.8882,0.00,3.00
rec_d3_07_19_16.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_16.250000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.3433,0.00,3.00
rec_d3_07_19_16.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2851,0.00,3.00
rec_d3_07_19_19.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_19.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9458,0.00,3.00
rec_d3_07_19_19.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1327,0.00,3.00
rec_d3_07_19_28.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_28.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9993,0.00,3.00
rec_d3_07_19_28.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4633,0.00,3.00
rec_d3_07_19_31.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_31.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2450,0.00,3.00
rec_d3_07_19_31.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1441,0.00,3.00
rec_d3_07_19_35.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_35.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_19_35.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2817,0.00,3.00
rec_d3_07_19_38.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_38.wav,success,0,Ensemble Voting,Common Blackbird,0.4794,0.00,3.00
rec_d3_07_19_38.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3425,0.00,3.00
rec_d3_07_19_47.250000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.7656,0.00,3.00
rec_d3_07_19_47.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_47.250000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.0762,0.00,3.00
rec_d3_07_19_53.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_53.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.7719,0.00,3.00
rec_d3_07_19_53.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3948,0.00,3.00
rec_d3_07_19_57.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_19_57.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9895,0.00,3.00
rec_d3_07_19_57.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.7145,0.00,3.00
rec_d3_07_20_00.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_00.500000.wav,success,0,Ensemble Voting,Common Blackbird,0.3580,0.00,3.00
rec_d3_07_20_00.500000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1747,0.00,3.00
rec_d3_07_20_05.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_05.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9986,0.00,3.00
rec_d3_07_20_05.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1689,0.00,3.00
rec_d3_07_20_08.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_08.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.7317,0.00,3.00
rec_d3_07_20_08.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0963,0.00,3.00
rec_d3_07_20_11.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_11.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.6464,0.00,3.00
rec_d3_07_20_11.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9330,0.00,3.00
rec_d3_07_20_16.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.3852,0.00,3.00
rec_d3_07_20_16.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3572,0.00,3.00
rec_d3_07_20_16.750000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.2710,0.00,3.00
rec_d3_07_20_21.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_21.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_20_21.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2700,0.00,3.00
rec_d3_07_20_24.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_24.500000.wav,success,0,Ensemble Voting,Pica pica_Eurasian Magpie,0.2432,0.00,3.00
rec_d3_07_20_24.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2120,0.00,3.00
rec_d3_07_20_29.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.9097,0.00,3.00
rec_d3_07_20_40.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_40.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_20_40.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1010,0.00,3.00
rec_d3_07_20_43.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_43.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9993,0.00,3.00
rec_d3_07_20_43.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1422,0.00,3.00
rec_d3_07_20_46.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_46.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9424,0.00,3.00
rec_d3_07_20_46.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1219,0.00,3.00
rec_d3_07_20_49.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_49.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_20_49.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.6245,0.00,3.00
rec_d3_07_20_52.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_20_52.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9825,0.00,3.00
rec_d3_07_20_52.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.7609,0.00,3.00
rec_d3_07_21_11.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_11.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_21_11.500000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.3741,0.00,3.00
rec_d3_07_21_14.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_14.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_21_14.250000.wav,success,0,Ensemble Voting,Cinnyricinclus leucogaster_Violet-backed Starling,0.3418,0.00,3.00
rec_d3_07_21_21.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_21.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_21_21.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4814,0.00,3.00
rec_d3_07_21_25.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_25.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2731,0.00,3.00
rec_d3_07_21_25.250000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.2095,0.00,3.00
rec_d3_07_21_30.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_30.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.7898,0.00,3.00
rec_d3_07_21_30.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1151,0.00,3.00
rec_d3_07_21_33.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_33.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_21_33.500000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.2024,0.00,3.00
rec_d3_07_21_42.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_42.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_21_42.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2520,0.00,3.00
rec_d3_07_21_45.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_45.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.0717,0.00,3.00
rec_d3_07_21_45.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0694,0.00,3.00
rec_d3_07_21_55.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_55.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_21_55.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2368,0.00,3.00
rec_d3_07_21_58.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_21_58.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9327,0.00,3.00
rec_d3_07_21_58.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2976,0.00,3.00
rec_d3_07_22_14.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_14.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3715,0.00,3.00
rec_d3_07_22_14.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2392,0.00,3.00
rec_d3_07_22_17.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_17.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.3865,0.00,3.00
rec_d3_07_22_17.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1488,0.00,3.00
rec_d3_07_22_21.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_21.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9972,0.00,3.00
rec_d3_07_22_25.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_25.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9654,0.00,3.00
rec_d3_07_22_25.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2186,0.00,3.00
rec_d3_07_22_28.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_28.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.7478,0.00,3.00
rec_d3_07_22_28.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4065,0.00,3.00
rec_d3_07_22_32.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_32.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1479,0.00,3.00
rec_d3_07_22_32.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1315,0.00,3.00
rec_d3_07_22_35.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_35.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_22_35.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1380,0.00,3.00
rec_d3_07_22_38.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_38.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9957,0.00,3.00
rec_d3_07_22_38.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1183,0.00,3.00
rec_d3_07_22_43.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_43.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_22_43.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.3226,0.00,3.00
rec_d3_07_22_47.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_47.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_22_47.250000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.4398,0.00,3.00
rec_d3_07_22_58.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_22_58.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.8588,0.00,3.00
rec_d3_07_22_58.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9960,0.00,3.00
rec_d3_07_23_01.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_01.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_23_01.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.0945,0.00,3.00
rec_d3_07_23_04.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_04.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4118,0.00,3.00
rec_d3_07_23_04.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.3284,0.00,3.00
rec_d3_07_23_18.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_18.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2331,0.00,3.00
rec_d3_07_23_21.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_21.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_23_21.500000.wav,success,0,Ensemble Voting,Cinnyricinclus leucogaster_Violet-backed Starling,0.4079,0.00,3.00
rec_d3_07_23_24.750000.wav,success,0,Ensemble Voting,Common Blackbird,0.8980,0.00,3.00
rec_d3_07_23_24.750000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.5534,0.00,3.00
rec_d3_07_23_30.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_30.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.6314,0.00,3.00
rec_d3_07_23_30.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1166,0.00,3.00
rec_d3_07_23_33.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_33.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_23_33.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1409,0.00,3.00
rec_d3_07_23_36.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_36.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.8598,0.00,3.00
rec_d3_07_23_36.wav,success,0,Ensemble Voting,Fulica atra_Eurasian Coot,0.2253,0.00,3.00
rec_d3_07_23_40.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_40.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.6157,0.00,3.00
rec_d3_07_23_40.250000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.0822,0.00,3.00
rec_d3_07_23_44.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_44.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_23_44.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1059,0.00,3.00
rec_d3_07_23_47.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d3_07_23_47.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d3_07_23_47.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4568,0.00,3.00
rec_d3_07_23_50.250000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.6475,0.00,3.00
